2026/06/27 06:16:49.068, 26.16, 0, 41
2026/06/27 06:16:50.071, 23.07, 0, 41
2026/06/27 06:16:51.071, 22.96, 0, 41
2026/06/27 06:16:52.071, 20.05, 0, 222
2026/06/27 06:16:53.072, 22.08, 0, 242
2026/06/27 06:16:54.072, 21.46, 0, 242
2026/06/27 06:16:55.072, 21.47, 0, 242
2026/06/27 06:16:56.072, 21.14, 0, 242
2026/06/27 06:16:57.072, 21.23, 0, 242
2026/06/27 06:16:58.072, 20.96, 0, 242
2026/06/27 06:16:59.073, 20.90, 0, 242
2026/06/27 06:17:00.073, 20.69, 0, 242
2026/06/27 06:17:01.073, 20.48, 0, 242
2026/06/27 06:17:02.073, 20.35, 0, 242
2026/06/27 06:17:03.073, 20.29, 0, 242
2026/06/27 06:17:04.073, 20.14, 0, 242
2026/06/27 06:17:05.073, 20.14, 0, 242
2026/06/27 06:17:06.074, 20.06, 0, 242
2026/06/27 06:17:07.074, 20.04, 0, 242
2026/06/27 06:17:08.074, 20.04, 0, 242
2026/06/27 06:17:09.074, 19.49, 0, 242
2026/06/27 06:17:10.074, 19.45, 0, 242
2026/06/27 06:17:11.074, 19.48, 0, 242
2026/06/27 06:17:12.075, 19.60, 0, 242
2026/06/27 06:17:13.075, 19.32, 0, 242
2026/06/27 06:17:14.075, 19.21, 0, 242
2026/06/27 06:17:15.075, 19.11, 0, 242
2026/06/27 06:17:16.075, 19.03, 0, 242
2026/06/27 06:17:17.075, 19.01, 0, 242
2026/06/27 06:17:18.075, 19.12, 0, 242
2026/06/27 06:17:19.076, 19.22, 0, 242
2026/06/27 06:17:20.076, 18.88, 0, 242
2026/06/27 06:17:21.076, 18.89, 0, 242
2026/06/27 06:17:22.076, 18.76, 0, 242
2026/06/27 06:17:23.076, 18.73, 0, 242
2026/06/27 06:17:24.076, 13.49, 0, 242
2026/06/27 06:17:25.077, 8.99, 0, 242
2026/06/27 06:17:26.077, 8.27, 0, 242
2026/06/27 06:17:27.077, 26.65, 100, 6902
2026/06/27 06:17:28.077, 29.18, 0, 6902
2026/06/27 06:17:29.077, 23.58, 0, 6902
2026/06/27 06:17:30.077, 20.93, 0, 6902
2026/06/27 06:17:31.078, 18.27, 0, 6902
2026/06/27 06:17:32.078, 18.29, 0, 6902
2026/06/27 06:17:33.078, 18.41, 0, 6902
2026/06/27 06:17:34.078, 18.29, 0, 6902
2026/06/27 06:17:35.078, 18.19, 0, 6902
2026/06/27 06:17:36.078, 18.48, 0, 6902
2026/06/27 06:17:37.079, 63.82, 97, 7028
2026/06/27 06:17:38.079, 103.78, 100, 7070
2026/06/27 06:17:39.079, 150.51, 100, 7070
2026/06/27 06:17:40.079, 150.77, 98, 7070
2026/06/27 06:17:41.079, 151.06, 98, 7070
2026/06/27 06:17:42.079, 151.34, 98, 7070
2026/06/27 06:17:43.080, 150.84, 90, 7070
2026/06/27 06:17:44.080, 151.90, 98, 7070
2026/06/27 06:17:45.080, 151.89, 98, 7070
2026/06/27 06:17:46.080, 152.35, 100, 7070
2026/06/27 06:17:47.080, 152.53, 98, 7070
2026/06/27 06:17:48.080, 151.38, 90, 7070
2026/06/27 06:17:49.081, 151.40, 98, 7070
2026/06/27 06:17:50.081, 152.76, 98, 7070
2026/06/27 06:17:51.081, 152.94, 98, 7070
2026/06/27 06:17:52.081, 152.80, 100, 7070
2026/06/27 06:17:53.081, 153.10, 100, 7070
2026/06/27 06:17:54.081, 152.47, 100, 7070
2026/06/27 06:17:55.082, 153.56, 100, 7070
2026/06/27 06:17:56.082, 153.84, 100, 7070
2026/06/27 06:17:57.082, 154.08, 100, 7070
2026/06/27 06:17:58.082, 154.03, 100, 7070
2026/06/27 06:17:59.082, 153.30, 100, 7070
2026/06/27 06:18:00.082, 153.84, 100, 7070
2026/06/27 06:18:01.083, 153.88, 99, 7070
2026/06/27 06:18:02.083, 154.30, 98, 7070
2026/06/27 06:18:03.083, 154.39, 98, 7070
2026/06/27 06:18:04.083, 154.49, 98, 7070
2026/06/27 06:18:05.083, 154.63, 98, 7070
2026/06/27 06:18:06.083, 154.99, 98, 7070
2026/06/27 06:18:07.084, 154.37, 98, 7070
2026/06/27 06:18:08.084, 155.40, 100, 7070
2026/06/27 06:18:09.084, 154.85, 100, 7070
2026/06/27 06:18:10.084, 154.92, 100, 7070
2026/06/27 06:18:11.084, 155.02, 100, 7070
2026/06/27 06:18:12.084, 155.51, 100, 7070
2026/06/27 06:18:13.085, 155.61, 100, 7070
2026/06/27 06:18:14.085, 155.53, 100, 7070
2026/06/27 06:18:15.085, 154.39, 100, 7070
2026/06/27 06:18:16.085, 155.93, 100, 7070
2026/06/27 06:18:17.085, 156.02, 100, 7070
2026/06/27 06:18:18.085, 155.57, 98, 7070
2026/06/27 06:18:19.086, 155.81, 98, 7070
2026/06/27 06:18:20.086, 154.58, 98, 7070
2026/06/27 06:18:21.086, 155.76, 98, 7070
2026/06/27 06:18:22.086, 155.48, 98, 7070
2026/06/27 06:18:23.086, 155.49, 91, 7070
2026/06/27 06:18:24.086, 27.82, 0, 7070
2026/06/27 06:18:25.087, 26.70, 0, 7070
2026/06/27 06:18:26.087, 20.62, 0, 7070
2026/06/27 06:18:27.087, 20.54, 0, 7070
2026/06/27 06:18:28.087, 20.42, 0, 7070
2026/06/27 06:18:29.087, 20.30, 0, 7070
