2026/06/27 10:46:53.784, 28.84, 0, 41
2026/06/27 10:46:54.787, 25.25, 0, 41
2026/06/27 10:46:55.788, 23.80, 0, 41
2026/06/27 10:46:56.788, 19.40, 0, 262
2026/06/27 10:46:57.788, 22.69, 0, 324
2026/06/27 10:46:58.788, 22.13, 0, 324
2026/06/27 10:46:59.788, 22.26, 0, 324
2026/06/27 10:47:00.788, 22.04, 0, 936
2026/06/27 10:47:01.789, 114.21, 44, 10516
2026/06/27 10:47:02.789, 123.79, 100, 10740
2026/06/27 10:47:03.789, 157.76, 100, 10740
2026/06/27 10:47:04.789, 159.52, 100, 10740
2026/06/27 10:47:05.789, 159.87, 100, 10740
2026/06/27 10:47:06.789, 159.25, 98, 10740
2026/06/27 10:47:07.790, 160.74, 100, 10740
2026/06/27 10:47:08.790, 159.45, 100, 10740
2026/06/27 10:47:09.790, 160.41, 100, 10740
2026/06/27 10:47:10.790, 160.66, 100, 10740
2026/06/27 10:47:11.790, 159.62, 98, 10740
2026/06/27 10:47:12.791, 161.33, 100, 10740
2026/06/27 10:47:13.791, 160.02, 100, 10740
2026/06/27 10:47:14.791, 160.80, 100, 10740
2026/06/27 10:47:15.791, 161.12, 100, 10740
2026/06/27 10:47:16.791, 160.54, 98, 10740
2026/06/27 10:47:17.792, 161.51, 100, 10740
2026/06/27 10:47:18.792, 159.62, 100, 10740
2026/06/27 10:47:19.792, 161.11, 100, 10740
2026/06/27 10:47:20.792, 160.96, 100, 10740
2026/06/27 10:47:21.792, 160.12, 98, 10740
2026/06/27 10:47:22.793, 161.56, 100, 10740
2026/06/27 10:47:23.793, 160.88, 100, 10740
2026/06/27 10:47:24.793, 161.13, 100, 10740
2026/06/27 10:47:25.793, 161.67, 100, 10740
2026/06/27 10:47:26.793, 160.83, 98, 10740
2026/06/27 10:47:27.794, 161.78, 100, 10740
2026/06/27 10:47:28.794, 161.52, 100, 10740
2026/06/27 10:47:29.794, 161.82, 100, 10740
2026/06/27 10:47:30.794, 162.17, 100, 10740
2026/06/27 10:47:31.794, 161.28, 100, 10740
2026/06/27 10:47:32.795, 162.19, 100, 10740
2026/06/27 10:47:33.795, 161.80, 100, 10740
2026/06/27 10:47:34.795, 161.21, 100, 10740
2026/06/27 10:47:35.795, 162.22, 100, 10740
2026/06/27 10:47:36.795, 161.10, 100, 10740
2026/06/27 10:47:37.796, 162.13, 100, 10740
2026/06/27 10:47:38.796, 161.54, 100, 10740
2026/06/27 10:47:39.796, 160.81, 98, 10740
2026/06/27 10:47:40.796, 162.12, 100, 10740
2026/06/27 10:47:41.796, 161.47, 100, 10740
2026/06/27 10:47:42.797, 162.22, 100, 10740
2026/06/27 10:47:43.797, 161.99, 100, 10740
2026/06/27 10:47:44.805, 160.98, 98, 10740
2026/06/27 10:47:45.806, 162.05, 100, 10740
2026/06/27 10:47:46.806, 161.70, 100, 10740
2026/06/27 10:47:47.806, 162.55, 100, 10740
2026/06/27 10:47:48.806, 162.02, 100, 10740
2026/06/27 10:47:49.806, 161.21, 98, 10740
2026/06/27 10:47:50.807, 162.79, 100, 10740
2026/06/27 10:47:51.807, 161.87, 100, 10740
2026/06/27 10:47:52.807, 161.98, 100, 10740
2026/06/27 10:47:53.807, 162.40, 100, 10740
