2026/09/16 21:16:43.851, 15.04, 0, 41
2026/09/16 21:16:44.855, 15.04, 0, 41
2026/09/16 21:16:45.855, 9.99, 0, 41
2026/09/16 21:16:46.856, 8.79, 0, 41
2026/09/16 21:16:47.856, 11.85, 0, 223
2026/09/16 21:16:48.856, 20.29, 0, 245
2026/09/16 21:16:49.856, 20.00, 0, 265
2026/09/16 21:16:50.856, 20.11, 0, 265
2026/09/16 21:16:51.856, 19.85, 0, 265
2026/09/16 21:16:52.857, 19.58, 0, 265
2026/09/16 21:16:53.857, 43.89, 91, 7275
2026/09/16 21:16:54.857, 120.00, 100, 7357
2026/09/16 21:16:55.857, 134.58, 98, 7399
2026/09/16 21:16:56.857, 151.69, 100, 7399
2026/09/16 21:16:57.858, 150.92, 99, 7419
2026/09/16 21:16:58.858, 151.63, 100, 7419
2026/09/16 21:16:59.858, 152.04, 100, 7419
2026/09/16 21:17:00.858, 151.84, 99, 7419
2026/09/16 21:17:01.858, 152.34, 100, 7419
2026/09/16 21:17:02.858, 152.61, 100, 7419
2026/09/16 21:17:03.859, 152.09, 99, 7419
2026/09/16 21:17:04.859, 152.72, 100, 7419
2026/09/16 21:17:05.859, 152.93, 100, 7419
2026/09/16 21:17:06.859, 151.55, 98, 7419
2026/09/16 21:17:07.859, 152.97, 100, 7419
2026/09/16 21:17:08.859, 152.96, 100, 7419
2026/09/16 21:17:09.860, 152.99, 100, 7419
2026/09/16 21:17:10.860, 152.96, 100, 7419
2026/09/16 21:17:11.860, 152.32, 98, 7419
2026/09/16 21:17:12.860, 153.03, 100, 7419
2026/09/16 21:17:13.860, 153.45, 100, 7419
2026/09/16 21:17:14.861, 153.21, 98, 7419
2026/09/16 21:17:15.861, 153.41, 100, 7419
2026/09/16 21:17:16.861, 153.61, 100, 7419
2026/09/16 21:17:17.861, 153.29, 98, 7419
2026/09/16 21:17:18.861, 153.90, 100, 7419
2026/09/16 21:17:19.861, 153.32, 100, 7419
2026/09/16 21:17:20.862, 153.65, 98, 7419
2026/09/16 21:17:21.862, 154.01, 100, 7419
2026/09/16 21:17:22.862, 153.50, 99, 7419
2026/09/16 21:17:23.862, 154.27, 100, 7419
2026/09/16 21:17:24.862, 154.64, 100, 7419
2026/09/16 21:17:25.863, 153.91, 99, 7419
2026/09/16 21:17:26.863, 154.59, 100, 7419
2026/09/16 21:17:27.863, 154.27, 100, 7419
2026/09/16 21:17:28.863, 153.76, 99, 7419
2026/09/16 21:17:29.863, 154.54, 100, 7419
2026/09/16 21:17:30.864, 154.53, 100, 7419
2026/09/16 21:17:31.864, 154.48, 99, 7419
2026/09/16 21:17:32.864, 154.41, 100, 7419
2026/09/16 21:17:33.864, 154.19, 98, 7419
2026/09/16 21:17:34.864, 155.19, 100, 7419
2026/09/16 21:17:35.864, 154.86, 100, 7419
2026/09/16 21:17:36.865, 154.18, 98, 7419
2026/09/16 21:17:37.865, 154.79, 100, 7419
2026/09/16 21:17:38.865, 154.48, 100, 7419
2026/09/16 21:17:39.865, 154.66, 98, 7419
2026/09/16 21:17:40.865, 155.24, 100, 7419
2026/09/16 21:17:41.866, 154.97, 100, 7419
2026/09/16 21:17:42.866, 154.91, 98, 7419
2026/09/16 21:17:43.866, 155.15, 100, 7419
2026/09/16 21:17:44.866, 154.55, 99, 7419
2026/09/16 21:17:45.866, 155.46, 100, 7419
